ticker,date,entry,d10,d20,adr,stop_pct,rr10sma,gain10sma_pct,mae10sma_pct,src,split,d10_adr,d20_adr
ESTC,2020-09-16,105.3,2.3015428104831814,1.062936095765421,5.1857317724929946,0.5698005698005646,-1.0,-0.57,-0.57,db,1.0,0.443822185846827,0.2049732115732673
TNA,2021-10-14,89.92,5.184352758755062,4.829354830862531,4.793232055922233,0.5894128113879016,-1.0,-0.59,-0.59,db,1.0,1.0815985327373383,1.0075362040725042
AGQ,2021-05-06,49.7,5.009614199414125,7.366601946332052,3.0852642520223497,0.6036217303823023,-1.0,-0.6,-0.66,db,1.0,1.6237228937943937,2.3876729332028344
TSLA,2021-02-08,290.77,2.3055124484368195,2.749395694482848,4.186717725929062,0.6121676926780524,-1.0,-0.61,-0.61,db,3.0,0.5506730091112626,0.6566947844263222
EDC,2021-05-25,102.08,6.7916486463443615,3.170513476655934,3.1955796706305084,0.607366771159879,-1.0,-0.61,-0.61,db,1.0,2.1253260273133248,0.9921559790215999
TTD,2020-08-26,47.684,2.0194640387980467,2.312896485433402,3.800030087746592,0.6270447110141667,-1.0,-0.63,-0.71,db,10.0,0.5314336971462201,0.608652150647824
PALL,2020-02-18,47.792,6.185567478302123,6.640722944962718,3.012451426635596,0.6528289253431546,-1.0,-0.65,-0.74,db,5.0,2.053333515558246,2.2044249033350534
JD,2020-07-02,61.35,2.5576728882559463,3.0936496736109653,3.2713894829290173,0.6519967400162975,-1.0,-0.65,-0.65,db,1.0,0.7818307485557943,0.945668404741916
SHOP,2020-08-26,105.5,4.219867664448151,2.299260908876666,4.409847187514511,0.668246445497626,-1.0,-0.67,-0.83,db,10.0,0.9569192502624029,0.5213924227094547
YINN,2019-11-01,380.34799999999996,3.108869581441165,5.18764230949591,2.06142238620725,0.669912816683658,-1.0,-0.67,-0.83,db,0.05,1.5081186671117324,2.516535351612485
TSLA,2020-10-12,147.0,3.584105717678998,3.9697111151508535,5.9740545356914145,0.6848072562358236,-1.0,-0.68,-0.68,db,3.0,0.5999452626798271,0.6644919445301672
TLRY,2020-04-24,72.5,7.902962117830437,7.782650465378316,16.902918553664776,0.6896551724137907,-1.0,-0.69,-6.34,db,0.1,0.4675501507470123,0.4604323472700479
SLV,2021-01-28,24.69,4.654120852947696,2.511937539633813,2.2791751872593857,0.729040097205345,-1.0,-0.73,-0.73,db,1.0,2.042019796882786,1.1021256960305514
TSLA,2020-08-06,99.86666666666666,1.0759388848566198,-0.5461005538032748,7.372303219375809,0.7343124165554071,-1.0,-0.73,-0.73,db,15.0,0.14594338469812917,-0.07407461922727475
AGQ,2021-05-03,48.34,3.266326156183874,6.2569374835488745,2.7171663555365844,0.7447248655358016,-1.0,-0.74,-0.89,db,1.0,1.2021075373351007,2.302743617739687
LMT,2022-04-05,449.78,1.1036922427639873,1.7712326253259691,2.692731388660541,0.7559251189470357,-1.0,-0.76,-0.76,db,1.0,0.40987832927256906,0.657782886471659
AGQ,2021-03-15,47.78,2.446451367590541,-3.5361329326525692,4.5829231613703305,0.7743825868564348,-1.0,-0.77,-0.77,db,1.0,0.5338189800369755,-0.7715889636681662
ZM,2020-08-03,258.7,1.487994583847252,0.3590355218967334,4.997179848075302,0.7846926942404224,-1.0,-0.78,-1.0,db,1.0,0.29776686632968863,0.07184762862497703
TQQQ,2022-02-09,30.93,6.1883094600274635,-0.015356083869122461,8.830424567456074,0.7759456838021288,-1.0,-0.78,-0.78,db,2.0,0.7007941025660368,-0.0017389972307465553
MU,2021-04-08,95.57,7.378404042907949,7.107034663727552,4.024373137540796,0.7847650936486347,-1.0,-0.78,-0.78,db,1.0,1.8334294039684216,1.7659979382703315
JD,2020-07-20,63.0,-0.6434516195308437,2.1997276950716627,3.3674017632414124,0.7936507936507936,-1.0,-0.79,-0.79,db,1.0,-0.1910825214130275,0.6532418314570925
LHX,2022-04-05,255.92,1.3897908768132572,1.4295743090039448,2.8525700750413017,0.7854016880275051,-1.0,-0.79,-1.23,db,1.0,0.4872065682008302,0.5011530905102292
TSLA,2020-09-21,150.76666666666668,12.077789467225575,7.666149320783733,8.538558774503999,0.8003537475127137,-1.0,-0.8,-0.8,db,3.0,1.414499775218467,0.897827083380246
TSLA,2020-10-13,148.88333333333333,4.393820594604714,5.020975157565832,5.464380879090093,0.8149557819321587,-1.0,-0.81,-0.81,db,3.0,0.8040838828453618,0.9188552680833451
ARKK,2021-04-13,124.38,3.4302111957639436,2.92395756345345,3.828673584419614,0.8441871683550388,-1.0,-0.84,-0.88,db,1.0,0.8959267798965231,0.7636998816906693
ERX,2022-03-30,57.39,5.4905062749712075,6.488784023388328,5.592516048757999,0.8363826450601219,-1.0,-0.84,-0.84,db,1.0,0.9817595921232186,1.1602620299729625
UBER,2020-11-16,48.93,12.788713300828892,24.858055952584877,4.707778160572471,0.8583690987124498,-1.0,-0.86,-0.92,db,1.0,2.7165072067188847,5.280209709278678
ALB,2022-06-06,256.95,3.2508235030969113,7.736074794326209,6.054026216358145,0.8639813193228251,-1.0,-0.86,-0.86,db,1.0,0.5369688512932265,1.2778396587419991
SNAP,2021-03-11,59.0,-1.5879370914222424,-5.111895276561073,8.16978519035979,4.220338983050851,-0.2,-0.86,-4.66,db,1.0,-0.19436705548831096,-0.6257074277293146
AGQ,2021-04-21,47.0,5.077242736924381,7.746268753891372,2.611732608157804,0.8723404255319077,-1.0,-0.87,-1.05,db,1.0,1.9440132274894841,2.9659501626222116
JD,2020-11-04,87.02,6.206139210420081,6.878573354806594,3.2254041577208272,0.8848540565387222,-1.0,-0.88,-0.93,db,1.0,1.9241431172475252,2.132623701851743
TCEHY,2020-04-06,49.5,1.8183322444099925,5.2676350896108115,3.6373463679690166,0.8888888888888844,-1.0,-0.89,-0.95,yf,1.0,0.499906266948477,1.4482082696325944
TSLA,2021-11-19,372.39000000000004,3.184470856922106,2.337043268608041,5.8006269412558975,0.8951189165480633,-1.0,-0.9,-2.19,db,3.0,0.5489873576032169,0.402894944335456
SHOP,2021-03-16,118.617,2.763206205796531,-5.409204857063821,6.327678371267689,0.9037490410312203,-1.0,-0.9,-0.9,db,10.0,0.43668562838837044,-0.8548482618246823
BLDP,2020-02-10,10.94,6.430586672439009,6.5394167219772426,8.335405712537655,0.9140767824497225,-1.0,-0.91,-0.91,db,1.0,0.7714785451614523,0.7845349041788109
IWN,2021-05-14,164.0,0.4040645774294971,0.8824131525297485,1.9243164209293118,0.9207317073170675,-1.0,-0.92,-0.96,db,1.0,0.20997824112230037,0.45855928002921886
TQQQ,2020-11-04,17.035,5.648324528326509,-0.06599725559988112,5.937184446846588,0.9245670678015784,-1.0,-0.92,-0.92,db,8.0,0.9513473227746022,-0.011115918023219606
TSM,2021-03-31,116.8,2.0631085914540437,0.46793304886030285,3.7141010987778813,0.9332191780821947,-1.0,-0.93,-0.93,db,1.0,0.5554799227551738,0.12598823683455343
LI,2022-01-12,30.7,2.258344115033073,2.2600472392090065,5.905847514283559,0.944625407166121,-1.0,-0.94,-0.94,db,1.0,0.3823911994969673,0.3826795787976205
AGQ,2021-06-09,53.52,1.225599758177398,1.8167972153327216,3.3241781602260856,0.9529147982062875,-1.0,-0.95,-0.95,db,1.0,0.3686925607182384,0.5465402658229235
JNUG,2022-03-23,80.05,2.720389691418257,7.042328713998591,7.361555218940354,0.974391005621488,-1.0,-0.97,-0.97,db,1.0,0.3695400782186673,0.9566359966817293
MELI,2020-11-18,1315.0,-1.0189412563852418,1.179763872526296,4.968986654061087,0.9840304182509547,-1.0,-0.98,-0.98,db,1.0,-0.20506017168560406,0.23742544600358115
RIVN,2022-02-17,67.28,7.849894686887371,7.830881082174734,11.059696855715444,0.980975029726511,-1.0,-0.98,-0.98,db,1.0,0.7097748509110982,0.7080556713566595
TQQQ,2020-11-13,17.975,5.55522992948454,5.903103720029734,6.573164062046138,2.60778859527121,-0.38,-0.99,-3.09,db,8.0,0.845137878356146,0.8980612174454348
ROKU,2020-02-14,150.11,15.258219135133944,14.921584235047703,4.471553169684691,0.9926054226900332,-1.0,-0.99,-0.99,db,1.0,3.4122861914241462,3.337002528832703
ERX,2021-12-07,30.87,4.428131444342642,0.8840017247201404,5.10515611635539,1.004211208292848,-1.0,-1.0,-1.38,db,1.0,0.8673841393716122,0.17315860760615406
JD,2020-10-29,82.03,0.6836626000847001,2.1175414937427472,2.843753208785881,0.9996342801414206,-1.0,-1.0,-1.26,db,1.0,0.2404085551349882,0.7446291356087175
NIU,2020-12-22,30.36,5.2193806902294915,2.730687664208964,7.040110236745001,1.021080368906452,-1.0,-1.02,-1.02,db,1.0,0.7413776936314956,0.3878756968827663
NET,2021-09-16,130.0,1.4951010304635304,4.168336387646554,3.408478686228361,1.01538461538461,-1.0,-1.02,-1.02,db,1.0,0.4386417425769292,1.222931627675516
BABA,2019-11-05,182.4,4.074541325200043,5.379008865224244,2.3409866770480727,1.04166666666667,-1.0,-1.04,-1.04,db,1.0,1.7405230730906767,2.297752874017653
SHOP,2020-06-02,77.0,0.3300453918285484,2.987851017266019,5.7921330536865785,1.685714285714288,-0.61,-1.04,-3.38,db,10.0,0.05698166612703778,0.515846405732049
NET,2020-11-17,65.0,5.6275081818830675,11.823147097968123,5.700912543678517,1.046153846153857,-1.0,-1.05,-1.05,db,1.0,0.9871241031618974,2.0739043104736403
SNOW,2021-06-07,247.3,3.877884615267524,10.719114892677716,5.076772421362369,1.0513546300040528,-1.0,-1.05,-2.95,db,1.0,0.7638484244339794,2.11140346720549
MELI,2020-11-05,1420.0,11.595479281010078,12.455340263408754,4.245119303362216,1.056338028169014,-1.0,-1.06,-1.06,db,1.0,2.731484901219675,2.934037743896593
KRE,2021-05-21,70.76,1.110270474646291,1.7924458939838184,2.456605483995178,1.0740531373657511,-1.0,-1.07,-1.07,db,1.0,0.4519531043465139,0.7296433658809405
SQM,2021-04-26,54.5,1.6013877501942275,2.042727216500162,2.93659162976767,1.082568807339456,-1.0,-1.08,-1.27,db,1.0,0.5453219078748522,0.6956116048937228
AGQ,2021-02-19,52.85,2.9853080038761304,4.857990464569983,5.00196937937867,1.078524124881741,-1.0,-1.08,-1.08,db,1.0,0.5968265252049497,0.971215554536927
TSLA,2022-01-12,363.3333333333333,0.3223207113688842,5.031288681076407,5.556225064904092,1.085321100917424,-1.0,-1.09,-1.6,db,3.0,0.058010737074857474,0.9055228365129686
DDOG,2020-09-22,89.0,5.153712855400805,5.922747725755162,5.712311117589399,1.089887640449437,-1.0,-1.09,-1.09,db,1.0,0.9022115128728627,1.0368391363554734
IQ,2020-01-22,24.54,2.707905130189814,7.358472749303302,2.9141671461955507,1.100244498777504,-1.0,-1.1,-1.1,db,1.0,0.9292209383819963,2.5250688722195633
ARKK,2021-04-26,125.0,1.4388077017266188,3.036697563159141,3.309140800839276,1.1119999999999999,-1.0,-1.11,-1.11,db,1.0,0.43479796972123497,0.9176694936610019
BABA,2019-11-01,179.8,3.3874039748466256,4.404378155614541,2.291768195654075,1.112347052280311,-1.0,-1.11,-1.11,db,1.0,1.4780744323401582,1.9218253242045378
BYND,2019-11-27,80.7,2.396224178884987,0.9112657560229387,4.718031620045951,1.115241635687739,-1.0,-1.12,-1.18,db,1.0,0.5078864178662814,0.1931453261464287
ROKU,2019-10-04,106.71,2.217538705958355,-15.569849992908214,7.575708407076684,1.124543154343537,-1.0,-1.12,-1.12,db,1.0,0.2927170089977182,-2.055233538075987
QS,2021-02-12,51.0,13.66675477335162,7.797339990681884,8.804695089707067,1.1176470588235299,-1.0,-1.12,-1.12,db,1.0,1.5522121588660618,0.8855888717597036
SHOP,2020-08-19,103.667,1.3370594305253114,2.153393038184359,4.718264803902598,1.129578361484372,-1.0,-1.13,-1.13,db,10.0,0.2833794808251108,0.45639512144448363
TWLO,2020-08-18,252.2,-0.657034077705887,-2.2919925972680777,4.322332727689796,1.12609040444091,-1.0,-1.13,-1.13,db,1.0,-0.15200913930035626,-0.530267506382625
FAS,2020-05-26,30.75,17.424675989816652,13.878343954209548,6.701663469956555,1.398373983739836,-0.81,-1.14,-1.46,db,1.0,2.600052370270632,2.070880463697697
WEAT,2022-03-21,52.35,-0.22870226056690424,6.896727672106051,8.64994513034527,1.146131805157603,-1.0,-1.15,-1.72,db,0.2,-0.026439735411104903,0.7973146150848199
NIO,2021-11-04,43.31,7.272005277498583,11.571950520748974,4.182693306360511,1.154467790348649,-1.0,-1.15,-1.15,db,1.0,1.7385939500848024,2.766626590372241
GME,2021-11-04,56.375,20.67858250210659,22.69371163478202,6.622460459228027,1.161862527716188,-1.0,-1.16,-1.16,db,4.0,3.1224924073789135,3.426779483924227
JD,2019-10-28,31.6299,3.1364939628447885,6.8252902409835725,2.717179283825876,1.169463071334395,-1.0,-1.17,-1.17,db,1.0,1.1543198424612247,2.5119027962605927
MU,2021-04-12,96.21,5.316738507285423,6.873875582891076,3.804970165038685,1.174514083775071,-1.0,-1.17,-1.17,db,1.0,1.3973141119836792,1.806551769065235
TSLA,2021-10-29,362.94666666666666,15.771476480953229,25.649906499854993,3.2016681901063513,1.179236618786958,-1.0,-1.18,-1.44,db,3.0,4.926018420550114,8.011419352922692
AMAT,2021-03-22,119.0,3.7959664813724148,3.045469732617012,4.995141965423413,1.184873949579829,-1.0,-1.18,-1.18,db,1.0,0.7599316511218817,0.6096863219700029
JNUG,2021-05-25,112.2,7.279106281731473,13.589194935446724,5.9747650687457705,1.194295900178256,-1.0,-1.19,-1.19,db,1.0,1.2183083682752252,2.2744316770766995
NEM,2022-03-31,80.0,3.5813237551639787,5.082029469850391,3.4824798487260686,1.199999999999992,-1.0,-1.2,-1.2,db,1.0,1.0283831955191551,1.4593133889086123
UCO,2022-04-21,42.7275,4.3489403415886585,4.8772104613014955,6.138498388468213,1.205312737698205,-1.0,-1.21,-1.21,db,4.0,0.7084697374456561,0.7945282628832853
SNAP,2021-06-11,63.94,3.598567932518315,8.754443499754693,4.052758521976387,1.2198936502971551,-1.0,-1.22,-1.22,db,1.0,0.8879305078269061,2.160119694347212
JNUG,2022-03-21,79.11,1.1908557737142278,7.969045989517531,7.34428798010288,1.226140816584501,-1.0,-1.23,-1.54,db,1.0,0.1621472056842665,1.0850671993128869
EWZ,2020-12-29,37.42,1.1351361778376479,2.9096312356838183,2.352680070973987,1.229289150187068,-1.0,-1.23,-1.31,db,1.0,0.48248641701959605,1.2367305149481114
XOP,2021-01-04,60.11,2.295740929852985,0.8751691506173609,3.908572172042315,1.247712527033771,-1.0,-1.25,-1.25,db,1.0,0.5873605062928671,0.22391019331237416
TSLA,2020-05-08,53.266666666666666,4.189079832012643,8.690181064133595,7.023006696344317,1.251564455569462,-1.0,-1.25,-1.25,db,15.0,0.5964795440381943,1.2373875520661388
AMAT,2021-09-16,142.3,4.13922290459432,5.949711759576104,2.7083916561604715,1.264933239634583,-1.0,-1.26,-2.2,db,1.0,1.5282955458747254,2.196769343179362
TSLA,2021-01-25,288.08666666666664,2.2448060401803804,11.318985018744044,3.7232667993396933,1.273922199338161,-1.0,-1.27,-1.27,db,3.0,0.6029130226656032,3.040068205896881
JD,2020-07-27,62.28,0.44027230393779426,0.11815446226826065,3.4891188114957825,2.087347463070013,-0.61,-1.27,-2.18,db,1.0,0.12618438285540923,0.03386369701111093
TSLA,2020-11-09,146.66666666666666,5.685903081120336,3.2390072071545095,3.7425129328319615,1.2704545454545402,-1.0,-1.27,-1.27,db,3.0,1.5192741302881243,0.8654631968642393
NUE,2022-01-05,120.08,4.913678842644242,5.2087441718454475,3.880188218256871,1.282478347768148,-1.0,-1.28,-1.57,db,1.0,1.2663506423540594,1.3423947187246021
BA,2020-05-21,138.0,7.8596877647772345,6.225343357694557,5.999259323592759,1.2753623188405732,-1.0,-1.28,-1.34,db,1.0,1.310109688685757,1.0376853244554203
F,2021-12-16,20.87,4.511994308805578,4.948205451662058,4.236466200057366,1.29372304743651,-1.0,-1.29,-1.29,db,1.0,1.0650372493812132,1.1680030520708635
JD,2020-10-27,82.5,1.1835419468485764,3.3666193346854945,2.820045634524552,1.296969696969689,-1.0,-1.3,-2.28,db,1.0,0.41968893423532017,1.193817324609746
TAN,2021-10-27,95.38,6.978620170654448,12.953268414030973,2.920904791949155,1.310547284546026,-1.0,-1.31,-1.31,db,1.0,2.3891980970723563,4.4346766966639475
NUGT,2020-10-21,87.9,0.3264319186824016,2.800404615642038,5.208473762006967,1.308304891922646,-1.0,-1.31,-1.31,db,1.0,0.06267323857202622,0.5376631895641855
SOXL,2021-10-28,46.51,6.155706951392226,12.646377428352839,5.027803675148766,1.3115459041066428,-1.0,-1.31,-1.31,db,1.0,1.2243331977774743,2.515288632064308
URNM,2022-04-05,42.46,2.2012015807503893,3.3203148955061046,5.38318299894677,1.318888365520495,-1.0,-1.32,-1.32,db,2.0,0.4089033534957029,0.616793985297496
NEM,2022-03-21,75.88,0.8251509709572558,5.369864176477823,3.886423262694473,1.317870321560359,-1.0,-1.32,-1.58,db,1.0,0.21231629063098373,1.3816982385894
JNUG,2022-03-30,78.77,0.18951788467662656,1.1479785606921311,6.482012586482899,1.3202996064491461,-1.0,-1.32,-1.32,db,1.0,0.029237506429998745,0.17710218012936896
UAL,2020-04-28,26.3,-5.354828487294061,-4.0093427886803035,10.921063274344025,1.3307984790874579,-1.0,-1.33,-1.33,db,1.0,-0.49032116679277266,-0.36712018674034513
SE,2020-11-20,177.7,2.763689378420331,4.455063924325953,5.5192064518819235,1.328081035453002,-1.0,-1.33,-1.41,db,1.0,0.5007403514463525,0.8071928388920616
FCX,2021-03-11,36.22,4.942920738617951,4.818404514888197,5.581885493965646,1.3252346769740388,-1.0,-1.33,-1.46,db,1.0,0.885528867254899,0.8632216694694261
LABU,2021-06-24,1487.8,2.622465647338279,8.516953053880826,7.292920269219148,1.3442667025137789,-1.0,-1.34,-1.59,db,0.05,0.35959060986951746,1.1678384980880554
OKTA,2020-07-29,210.5,1.553943034576255,0.8479856568990751,4.647212065503924,1.3491686460807621,-1.0,-1.35,-1.48,db,1.0,0.33438177829480054,0.1824719089523889
TSLA,2021-02-02,284.93333333333334,0.7608927612033245,3.0713401066247537,4.296977198633884,1.365231633130552,-1.0,-1.37,-1.47,db,3.0,0.177076285497915,0.7147676063073384
KRE,2021-04-19,68.3,1.8005130066212072,2.2539287235823213,2.57132048949537,1.376281112737918,-1.0,-1.38,-1.38,db,1.0,0.7002289345014956,0.8765646805951685
CHPT,2021-11-30,530.8,-0.3379647014645215,1.929908486735088,6.313652059229375,1.394122079879418,-1.0,-1.39,-1.39,db,0.05,-0.0535291932932035,0.30567229055866707
DXCM,2020-07-29,108.25,2.4582894200231076,2.875648038531975,4.403255437807618,1.38568129330254,-1.0,-1.39,-1.39,db,4.0,0.5582890783295302,0.653073181682996
BIDU,2021-02-02,247.0,-0.3272649478635592,4.113319423036432,6.0183065233127575,1.4008097165991928,-1.0,-1.4,-1.4,db,1.0,-0.05437824520832436,0.683467916946887
NUE,2022-01-12,113.8,-0.996989812050908,-0.6412912635617163,4.249195625636765,1.397188049209142,-1.0,-1.4,-1.4,db,1.0,-0.23463024531884283,-0.15092062593978955
MU,2021-12-07,85.69,1.873647742562179,6.73559035372735,3.191721480734787,1.4120667522464632,-1.0,-1.41,-1.59,db,1.0,0.5870335973459797,2.110331491761839
SNAP,2021-04-29,63.39,5.073845587738779,6.123132501482931,5.345592999005564,1.419782300047324,-1.0,-1.42,-1.42,db,1.0,0.9491642159593261,1.1454543027540651
INMD,2020-02-18,23.815,6.645471588217822,4.367070386773175,6.9876317196877675,1.427671635523829,-1.0,-1.43,-1.43,db,2.0,0.9510334623809804,0.6249714584225844
JNUG,2020-10-21,141.26,0.8574949345546701,5.3978518096320816,6.158341724809553,1.429987257539276,-1.0,-1.43,-1.64,db,1.0,0.1392412069470192,0.8765106015286949
FCX,2021-12-07,38.9,3.8357832874818865,1.1295829708971805,4.471787796001515,1.439588688946003,-1.0,-1.44,-1.8,db,1.0,0.85777399609876,0.25260209616994933
NVDA,2020-12-02,13.525,1.8723031467795526,0.7870140755179778,3.618640558219995,2.290609981515712,-0.63,-1.44,-2.29,db,40.0,0.5174051184847539,0.2174888781728321
PLUG,2019-11-25,3.48,3.3561023900368303,13.706909678855506,6.8780377635377965,1.436781609195397,-1.0,-1.44,-1.72,db,1.0,0.4879447460769074,1.9928517623906157
ZM,2020-06-10,217.84,10.33728252877113,18.83791587158299,6.4026609690134215,1.436834373852367,-1.0,-1.44,-1.44,db,1.0,1.6145291120051277,2.942201057146667
SEDG,2020-10-16,314.44,8.421978972171562,26.25298414397774,6.890430686773599,1.447016918967056,-1.0,-1.45,-1.45,db,1.0,1.2222717787928437,3.810064325060432
ACB,2020-06-08,145.0,-1.6549110827293712,13.763857301476822,16.666808112534483,2.551724137931029,-0.57,-1.45,-4.21,db,0.1,-0.09929382228171059,0.8258244295214234
FCX,2021-04-13,34.46,1.9828370004552953,1.4633580033490468,4.412968799877907,1.4799767846778822,-1.0,-1.48,-1.48,db,1.0,0.44932042132501687,0.33160397675812553
PENN,2020-10-16,70.94,4.388005246294946,2.3259174633105673,7.119505540963335,1.480124048491679,-1.0,-1.48,-1.48,db,1.0,0.6163356740222732,0.3266964889524967
PDD,2021-01-25,184.0,8.206651374765794,9.164152885039666,6.763179678281592,1.499999999999995,-1.0,-1.5,-1.5,db,1.0,1.2134309252672353,1.3550065680597325
TSLA,2020-02-18,56.85333333333333,9.112729556412734,25.621071295789967,7.319908274746605,1.500938086303935,-1.0,-1.5,-1.5,db,15.0,1.244924009205319,3.500190211970504
GUSH,2021-11-04,29.6225,4.086508452155768,6.344882499429372,5.917184109690632,1.510676006414037,-1.0,-1.51,-1.51,db,4.0,0.6906170868442731,1.0722807304640554
FSLY,2020-08-20,82.95,4.880516677380031,-3.6182375222778784,8.343546237322487,3.1705846895720433,-0.48,-1.51,-6.57,db,1.0,0.5849451226803808,-0.4336570349538808
AMD,2020-05-11,54.07,2.02271792652986,-0.0813097147031705,4.567525437179077,1.516552616977992,-1.0,-1.52,-2.44,db,1.0,0.4428476544575303,-0.017801699371243727
BILL,2020-06-10,72.15,3.384535300041125,0.183286938345395,7.594592330297376,1.524601524601536,-1.0,-1.52,-1.52,db,1.0,0.44565068839035354,0.024133874522033517
AMD,2020-06-09,53.82,1.533759019874914,-0.030648663630128414,4.0627765644987495,1.5235971757710889,-1.0,-1.52,-2.04,db,1.0,0.37751498157126534,-0.007543772871474594
AGQ,2021-02-25,54.72,4.137328231631243,5.605465794816067,5.293670069231458,1.516812865497073,-1.0,-1.52,-1.52,db,1.0,0.7815614077799725,1.0588997276949441
PTON,2020-06-09,46.7,4.050621700801504,3.648793175268139,6.841738553875136,3.14775160599573,-0.49,-1.54,-3.4,db,1.0,0.5920456721496975,0.5333137398536627
TNA,2021-05-24,89.0,4.297281254966867,-1.2400484679787827,5.564600286219403,1.5505617977528041,-1.0,-1.55,-1.55,db,1.0,0.7722533576416942,-0.22284591959816635
PTON,2019-12-17,32.25,-0.364557094558815,1.1780580340705615,8.73433552617154,1.550387596899225,-1.0,-1.55,-1.55,db,1.0,-0.041738389081396876,0.1348766635470588
RCL,2021-03-15,93.72,4.067423118455449,8.388170482991853,6.44361542693128,1.547161758429367,-1.0,-1.55,-1.84,db,1.0,0.6312330654395566,1.3017801229932575
SOXL,2021-11-19,68.3,7.960292826975679,21.966463321279562,5.344109841548832,1.5519765739385099,-1.0,-1.55,-2.08,db,1.0,1.4895451371689292,4.110406404916489
SE,2020-04-06,44.7,3.085650377904181,2.83190306904193,7.55888675196054,1.565995525727076,-1.0,-1.57,-1.57,db,1.0,0.40821492359359124,0.3746455214860075
LRCX,2021-03-22,56.0,4.801205722620616,1.9521101426902776,5.520594109051066,1.571428571428563,-1.0,-1.57,-1.78,db,10.0,0.8696900420099704,0.3536050838241802
RETL,2021-06-08,46.333999999999996,5.631042466310676,8.29395119980112,6.531464792224491,1.5841498683472128,-1.0,-1.58,-1.58,db,5.0,0.8621408283505194,1.2698455038255454
FAS,2021-09-14,122.51,1.1167328597261328,0.9663129700216322,3.555737133829003,1.5835442004734408,-1.0,-1.58,-1.58,db,1.0,0.31406507784324783,0.2717616442532286
SNAP,2021-01-07,51.25,1.9677283336261508,0.3485269543088476,4.650693726807873,1.6195121951219482,-1.0,-1.62,-1.76,db,1.0,0.4231042612596967,0.07494085286671164
NIO,2020-07-13,15.45,45.34336821809097,75.38880754761827,10.736500605337737,1.6181229773462789,-1.0,-1.62,-1.62,db,1.0,4.223291171384851,7.021729921026421
QDEL,2020-11-05,276.0,5.994037966626808,5.2368681823098395,5.49964243062054,1.6159420289854998,-1.0,-1.62,-3.73,db,1.0,1.0898959418258916,0.9522197576250333
PINS,2021-01-20,72.21,1.699928346894386,2.877170166308085,5.058248601954006,1.620274200249256,-1.0,-1.62,-1.62,db,1.0,0.33607054153837007,0.5688075839524044
JD,2020-09-23,76.14,1.037714092532993,-1.8681647266420631,3.881868807754009,1.6285789335434662,-1.0,-1.63,-1.63,db,1.0,0.2673233290265157,-0.48125395760681444
BTBT,2021-01-28,17.8,4.650479064210744,-8.46917297314067,24.224296627787094,7.24719101123595,-0.22,-1.63,-8.71,db,1.0,0.19197581402121267,-0.34961481455052407
SPCE,2021-02-04,1159.6,32.121045660010154,61.13612375402935,14.119191020049756,1.63849603311486,-1.0,-1.64,-1.64,db,0.05,2.274991932214609,4.330001886596326
NUGT,2020-11-05,87.65,9.494065165055087,4.178428436407278,4.8571695232612715,1.642897889332586,-1.0,-1.64,-1.92,db,1.0,1.9546497439686732,0.8602599551851211
BYND,2021-06-22,149.58,0.6500071307071531,4.462602303998842,5.83989211937125,1.6512902794491229,-1.0,-1.65,-1.65,db,1.0,0.1113046469730225,0.7641583462126191
TQQQ,2022-01-31,28.77,-3.0170251742624887,-15.405369251426848,8.563990194350788,1.651025373653104,-1.0,-1.65,-2.29,db,2.0,-0.35229199307732284,-1.798854144133532
TAN,2021-11-11,96.53,-0.5685922501157625,3.3202022408508336,2.9044682817495304,1.647156324458721,-1.0,-1.65,-2.1,db,1.0,-0.19576466153497338,1.1431359955671068
VEEV,2020-02-04,151.9,3.9926603875338307,4.281443036334287,2.3454491337713925,1.6458196181698481,-1.0,-1.65,-1.65,db,1.0,1.7023009921830135,1.8254256614168778
FVRR,2020-09-22,128.0,4.0938148862041945,6.8233414305130635,7.836335725119592,2.312499999999995,-0.72,-1.66,-4.3,db,1.0,0.5224144332001189,0.8707311261104668
AAL,2021-03-30,23.47,-0.47493838362887564,2.7965746670201463,5.902563350926723,1.661695781849172,-1.0,-1.66,-1.92,db,1.0,-0.08046307263340234,0.47378986056643924
PLUG,2020-12-07,25.75,1.38593608319868,7.733824082222984,9.22091285611132,1.6699029126213578,-1.0,-1.67,-1.67,db,1.0,0.15030356590780777,0.8387265125379921
SHOP,2021-08-24,153.822,3.4400674616724913,1.7811814445673813,3.4936636838449164,1.670762309682623,-1.0,-1.67,-1.83,db,10.0,0.9846590207236432,0.509831971750389
ROKU,2020-07-31,154.6,2.2270403693702034,4.925241896434351,5.812897197840557,1.6817593790426868,-1.0,-1.68,-1.68,db,1.0,0.3831205496284246,0.8472955445116143
ROKU,2020-09-15,164.8,-0.38203051986542835,3.3967841336013826,5.622066356189253,1.6868932038834958,-1.0,-1.69,-1.84,db,1.0,-0.06795197631291854,0.6041878409816189
BILI,2020-06-12,35.6,4.675094855682804,6.789854120600647,6.737602240179511,1.68539325842697,-1.0,-1.69,-1.69,db,1.0,0.6938811002826794,1.007755263454042
CRSP,2020-07-20,95.42,5.168023557978563,15.401825888451581,6.844880957121474,1.6872773003563188,-1.0,-1.69,-1.88,db,1.0,0.7550202246544121,2.2501232650989182
