session,chance,level rho,Shape differential,Shape differential rho,Temporal delta,Temporal delta rho,Turnover share,Turnover share rho,Participation,Participation rho,Rotation momentum,Rotation momentum rho
2019-02-13,0.09090909090909091,-0.31784911759257306,0.0,0.09357754408380654,0.0,-0.4272583211133891,0.3333333333333333,0.05452497568062708,0.0,0.3005712607832563,0.0,-0.4163725415611522
2019-02-14,0.09090909090909091,-0.4686787557113347,0.0,-0.013921151159742615,0.0,-0.5195525856225977,0.3333333333333333,-0.09174698042719671,0.0,0.3041506949851321,0.0,-0.5688312786486196
2019-02-15,0.09090909090909091,-0.3821137325980782,0.0,-0.5411038131009522,0.0,-0.4847716413055435,0.3333333333333333,-0.05129891760425771,0.0,-0.14489936870829884,0.3333333333333333,-0.018654151856093714
2019-02-18,0.09090909090909091,-0.31190476190476196,0.0,-0.5952380952380952,0.0,-0.46953014151584255,0.3333333333333333,0.06048147367590061,0.0,-0.19817881409735535,0.0,0.13026778945578593
2019-02-19,0.09090909090909091,-0.2927700218845599,0.0,-0.07380952380952381,0.0,-0.10799193254864378,0.3333333333333333,0.2279686315476254,0.0,-0.2372734736516101,0.0,0.08839599998785475
2019-02-20,0.09090909090909091,-0.1268670094833093,0.3333333333333333,0.02439750182371333,0.0,0.253546276418555,0.3333333333333333,0.1767919999757095,0.0,-0.08393455655887991,0.0,0.18609684207969418
2019-02-21,0.09090909090909091,-0.30049929057013924,0.0,-0.4695301415158425,0.0,0.08276058886023678,0.3333333333333333,-0.05504818825631804,0.0,-0.3302891295379082,0.0,0.2660662432388705
2019-02-22,0.09090909090909091,-0.45544423727036726,0.3333333333333333,-0.17508756567973538,0.0,-0.27777777777777773,0.0,0.03669879217087869,0.0,-0.14679516868351475,0.0,-0.1284457725980754
2019-02-25,0.18181818181818182,-0.5225666781147963,0.3333333333333333,0.07102848052045775,0.3333333333333333,-0.16904761904761903,0.0,0.16748715787172477,0.0,0.006994546379906661,0.3333333333333333,0.037219368415938835
2019-02-26,0.18181818181818182,-0.560404698631755,0.3333333333333333,0.3779729856267216,0.3333333333333333,-0.5261904761904762,0.0,-0.05582905262390826,0.0,0.5152649166531239,0.0,-0.46989452625122785
2019-02-27,0.18181818181818182,-0.3233104030567817,0.0,0.3551424026022887,0.6666666666666666,-0.17380952380952383,0.0,-0.02791452631195413,0.0,0.16553759765779097,0.3333333333333333,-0.1628347368197324
2019-02-28,0.09090909090909091,-0.3399220139193335,0.0,0.17857142857142858,0.3333333333333333,-0.042257712736425826,0.3333333333333333,0.3768461052113807,0.0,0.19817881409735535,0.0,-0.26984042101555655
2019-03-01,0.2727272727272727,-0.7882407813680821,0.3333333333333333,-0.7221660539819145,0.3333333333333333,-0.33,0.6666666666666666,-0.3432465321284133,0.3333333333333333,-0.27650415088122177,0.3333333333333333,-0.30510802855858954
2019-03-04,0.18181818181818182,-0.5632007829817174,0.0,-0.8197560612767679,0.0,-0.32204702407301594,0.3333333333333333,-0.45766204283788436,0.0,-0.33447293779724757,0.3333333333333333,-0.41952353926806063
2019-03-05,0.2727272727272727,-0.5521576303742326,0.3333333333333333,-0.5406702547064378,0.3333333333333333,-0.404145188432738,0.6666666666666666,-0.5244044240850757,0.6666666666666666,-0.2309401076758503,0.6666666666666666,-0.41952353926806063
2019-03-06,0.2727272727272727,-0.366418456797686,0.3333333333333333,-0.38811991141535845,0.3333333333333333,0.009523809523809525,0.3333333333333333,-0.27914526311954124,0.6666666666666666,-0.3396267367954419,0.3333333333333333,-0.3489315788994266
2019-03-08,0.18181818181818182,-0.2357142857142857,0.0,-0.48831134717647623,0.3333333333333333,-0.32040930093309045,0.0,-0.18609684207969418,0.0,-0.5396808420311131,0.0,-0.5815526314990442
2019-03-11,0.18181818181818182,-0.413802944301184,0.0,-0.6436934689129528,0.0,-0.2121679068571687,0.3333333333333333,-0.3553539971110001,0.3333333333333333,-0.4863013698630137,0.3333333333333333,-0.4510262271024232
2019-03-12,0.2727272727272727,-0.5852927195579727,0.0,-0.45370370370370366,0.3333333333333333,-0.7863446127781171,0.6666666666666666,0.018349396085439344,0.6666666666666666,-0.14679516868351475,0.3333333333333333,-0.2660662432388705
2019-03-13,0.2727272727272727,-0.7167277238512448,0.0,-0.391694597274773,0.0,-0.8122914203647441,0.0,-0.2733492285469231,0.0,-0.350798176635218,0.0,-0.14578625522502567
2019-03-14,0.2727272727272727,-0.7029635024401367,0.3333333333333333,0.10697674418604654,0.3333333333333333,-0.7145124000535579,0.3333333333333333,-0.3770364016947964,0.3333333333333333,-0.13825472011112006,0.3333333333333333,-0.32645834780890903
2019-03-15,0.18181818181818182,-0.8197398021361535,0.0,0.1515485048979776,0.3333333333333333,-0.754040920726602,0.3333333333333333,-0.49202861138446163,0.6666666666666666,0.1894977168949772,0.3333333333333333,-0.6514823280368335
2019-03-18,0.18181818181818182,-0.2546425136485325,0.0,0.5775672773796569,0.6666666666666666,-0.44258373205741625,0.0,-0.18654151856093712,0.6666666666666666,0.39640072694199135,0.3333333333333333,-0.5363068658626943
2019-03-19,0.2727272727272727,0.23558971234503018,0.0,-0.2309401076758503,0.6666666666666666,0.15126451130702265,0.0,-0.2574348990963099,0.6666666666666666,0.20546194750402352,0.3333333333333333,-0.19069251784911845
2019-03-20,0.18181818181818182,-0.12056229499429481,0.0,-0.5802902176814088,0.3333333333333333,-0.05327136039034332,0.0,-0.07930905553545756,0.3333333333333333,0.12392039927415242,0.3333333333333333,-0.2974089582579658
2019-03-21,0.18181818181818182,-0.6184165460191405,0.0,-0.08295150620062533,0.3333333333333333,-0.42451653173261195,0.3333333333333333,-0.15255401427929477,0.6666666666666666,-0.22131760318935653,0.3333333333333333,-0.48626592051525214
2019-03-22,0.2727272727272727,-0.41070144347892873,0.3333333333333333,-0.0962250448649376,0.3333333333333333,-0.5003702332976756,0.3333333333333333,0.019069251784911846,0.3333333333333333,-0.13471506281091267,0.0,-0.40998891337560467
2019-03-25,0.2727272727272727,-0.4719465521541585,0.3333333333333333,0.1165543034828717,0.3333333333333333,-0.5233873438192412,0.3333333333333333,-0.3333905039594862,0.3333333333333333,-0.4130475198328211,0.0,-0.17595609931195108
2019-03-26,0.2727272727272727,-0.6184165460191405,0.3333333333333333,0.11222850838908131,0.3333333333333333,-0.5318655397569505,0.0,-0.4767312946227961,0.3333333333333333,-0.3256609369751915,0.0,-0.3813850356982369
2019-03-27,0.2727272727272727,-0.26382007050455736,0.3333333333333333,0.19526969068659975,0.6666666666666666,-0.6023809523809524,0.3333333333333333,0.06513389472789297,0.3333333333333333,0.030590352346775762,0.3333333333333333,-0.21866378944364068
2019-03-28,0.2727272727272727,-0.2993343107647862,0.3333333333333333,-0.033067000181981984,0.6666666666666666,-0.1261904761904762,0.6666666666666666,-0.15818231576774006,0.3333333333333333,-0.027978185519626643,0.3333333333333333,-0.13026778945578593
2019-03-29,0.2727272727272727,-0.8190530210771804,0.3333333333333333,0.05634361698190111,0.3333333333333333,-0.6476190476190476,0.6666666666666666,-0.4001082104713425,0.3333333333333333,-0.4826237002135596,0.0,-0.2837976841715336
2019-04-01,0.09090909090909091,-0.8190530210771804,0.0,-0.11242800372864833,0.0,-0.6001785448633479,0.0,-0.30240736837950305,0.0,-0.48840308249610737,0.0,-0.30240736837950305
2019-04-02,0.09090909090909091,-0.7509343773089564,0.0,0.42,0.0,-0.6,0.0,-0.20976176963403032,0.0,-0.16245828407294885,0.0,-0.5339390499775317
2019-04-04,0.18181818181818182,-0.6588292701654495,0.3333333333333333,-0.05251050315105037,0.0,-0.6831978185410571,0.0,-0.41286141192238524,0.0,0.09195620984470754,0.0,-0.7248011453748541
2019-04-05,0.18181818181818182,-0.5499999999999999,0.3333333333333333,0.18195633571851272,0.0,-0.7368045550761426,0.3333333333333333,0.019069251784911846,0.0,-0.17679283854997374,0.0,-0.5625429276548994
2019-04-08,0.09090909090909091,-0.7368045550761425,0.0,0.11710800875382399,0.0,-0.8404761904761905,0.0,-0.3396267367954419,0.0,-0.26984042101555655,0.0,-0.6094671578109985
2019-04-09,0.18181818181818182,-0.4499999999999999,0.3333333333333333,0.3379189091915236,0.0,-0.5781603639066709,0.3333333333333333,0.11441551070947109,0.3333333333333333,0.10488088481701516,0.0,-0.7246315678266503
2019-04-10,0.09090909090909091,-0.5562630415806639,0.0,0.24606295037444292,0.0,-0.9296696802013682,0.0,0.2279686315476254,0.0,-0.14455395851807096,0.0,-0.7909115788387002
2019-04-11,0.2727272727272727,-0.7601778544330072,0.6666666666666666,0.35266916271347953,0.0,-0.9471489614004878,0.3333333333333333,0.07339758434175737,0.3333333333333333,0.02758686295341227,0.0,-0.7614999375457328
2019-04-12,0.09090909090909091,-0.6097459662658193,0.0,0.3419963494057966,0.0,-0.9469049444148029,0.0,-0.17351779069134482,0.0,-0.11415644124430577,0.0,-0.8630226958069518
2019-04-15,0.09090909090909091,-0.769940934623587,0.0,0.3233104030567817,0.0,-0.48728673113349735,0.0,-0.08839599998785475,0.0,-0.16786911311775982,0.0,-0.432675157835289
2019-04-16,0.09090909090909091,-0.9019618999366207,0.3333333333333333,0.43196773019457513,0.0,-0.5365433699886598,0.0,-0.1926686588971131,0.0,-0.022989052461176884,0.0,-0.532132486477741
2019-04-18,0.18181818181818182,-0.8548128323104768,0.6666666666666666,0.4989443084333418,0.3333333333333333,-0.6593895059431453,0.3333333333333333,-0.21412356236175648,0.3333333333333333,-0.004566210045662101,0.0,-0.07289312761251283
2019-04-22,0.2727272727272727,-0.6753377533361222,0.3333333333333333,0.8216777476527244,0.3333333333333333,-0.7403702777314526,0.3333333333333333,-0.42203610996510493,0.3333333333333333,0.04597810492235377,0.3333333333333333,-0.1651445647689541
2019-04-23,0.18181818181818182,-0.8539125638299665,0.3333333333333333,0.8452380952380952,0.0,-0.2878905215198173,0.3333333333333333,-0.20005410523567124,0.0,0.009304842103984709,0.0,-0.4605896841472431
2019-04-24,0.2727272727272727,-0.5302727498082371,0.6666666666666666,0.8421978967542588,0.3333333333333333,-0.25473887000591783,0.3333333333333333,-0.27758169437410146,0.3333333333333333,-0.21809990272250832,0.6666666666666666,-0.23297035063540658
2019-04-25,0.2727272727272727,-0.4353132293596214,0.6666666666666666,0.75,0.6666666666666666,-0.1165543034828717,0.3333333333333333,-0.15255401427929477,0.0,-0.16723646889862379,0.6666666666666666,-0.5339390499775317
2019-04-26,0.2727272727272727,-0.6466185721810402,0.3333333333333333,0.47,0.3333333333333333,-0.21,0.3333333333333333,0.20976176963403032,0.3333333333333333,-0.019112739302699865,0.6666666666666666,-0.629285308902091
2019-04-29,0.2727272727272727,-0.7323472729384293,0.3333333333333333,-0.00962250448649376,0.3333333333333333,-0.59630327972512,0.0,0.4679096001787033,0.0,0.009216687726822183,0.6666666666666666,-0.3578132236660672
2019-04-30,0.2727272727272727,-0.7226265904249506,0.3333333333333333,-0.09759000729485331,0.3333333333333333,-0.41475753100312657,0.3333333333333333,0.3241772803435014,0.0,0.14949527487282774,0.6666666666666666,-0.3241772803435014
2019-05-02,0.09090909090909091,-0.52,0.0,-0.6394465512393448,0.3333333333333333,-0.19030051422496397,0.3333333333333333,0.07627700713964738,0.0,-0.25802198058644815,0.3333333333333333,-0.15255401427929477
2019-05-03,0.2727272727272727,-0.42691530223210683,0.0,-0.13333650427482596,0.3333333333333333,-0.42257712736425823,0.3333333333333333,-0.2018433569398328,0.0,-0.21101805498255247,0.3333333333333333,-0.07339758434175737
2019-05-06,0.2727272727272727,-0.7262840935025948,0.6666666666666666,-0.3264121643956441,0.6666666666666666,-0.6020512880350457,0.3333333333333333,-0.4054680223446026,0.3333333333333333,-0.06378148666094874,0.6666666666666666,-0.35990981758678214
2019-05-07,0.2727272727272727,-0.5598433390957904,0.3333333333333333,-0.2921370169924512,0.6666666666666666,-0.3963175722533539,0.3333333333333333,-0.059361349447039004,0.3333333333333333,0.11670511105274635,0.6666666666666666,-0.14155398714293918
2019-05-08,0.2727272727272727,-0.4904761904761905,0.0,-0.38258397695052504,0.0,-0.6294555470518038,0.0,0.1535298947157477,0.0,-0.08839599998785475,0.0,-0.3070597894314954
2019-05-09,0.2727272727272727,-0.5160439611728963,0.3333333333333333,0.07452180019419577,0.3333333333333333,-0.22382548415701314,0.3333333333333333,0.33257489473208984,0.0,-0.5091324200913242,0.3333333333333333,-0.2961283309258334
2019-05-10,0.2727272727272727,-0.8098035621102607,0.3333333333333333,-0.5593219766969787,0.0,-0.8027350507133942,0.3333333333333333,0.18678863950706415,0.0,-0.5547945205479452,0.3333333333333333,-0.7243754556493462
2019-05-13,0.2727272727272727,-0.08624886920341299,0.0,-0.025705425394531967,0.0,-0.6071428571428571,0.3333333333333333,0.037219368415938835,0.0,-0.014021141124290164,0.3333333333333333,-0.4652421051992354
2019-05-14,0.2727272727272727,-0.7403702777314526,0.0,-0.4883113471764762,0.0,-0.8240740740740741,0.3333333333333333,0.018349396085439344,0.0,-0.29425987150306415,0.0,-0.7248011453748541
2019-05-15,0.2727272727272727,-0.5927357389374331,0.0,0.09271050693011065,0.3333333333333333,-0.628614493739009,0.0,-0.3396267367954419,0.0,-0.07857142857142857,0.3333333333333333,-0.6839058946428761
2019-05-16,0.18181818181818182,-0.8390470785361213,0.3333333333333333,0.30534775347842946,0.0,-0.37219368415938836,0.0,-0.29090909090909095,0.0,-0.07909115788387004,0.0,-0.7636363636363637
2019-05-17,0.2727272727272727,-0.41480600745748336,0.3333333333333333,-0.13471506281091267,0.0,-0.4351851851851851,0.0,-0.532132486477741,0.3333333333333333,-0.19250735802149546,0.0,-0.8991204081865279
2019-05-20,0.18181818181818182,-0.8520310662170969,0.0,-0.6968993594828916,0.0,-0.8067043491492348,0.0,-0.48385178940720486,0.0,-0.619047619047619,0.0,-0.6001623157070137
2019-05-21,0.18181818181818182,-0.8783100656536798,0.0,-0.6671603706028709,0.0,-0.6949046094434469,0.0,-0.2977549473275107,0.0,-0.6995999108586053,0.0,-0.6234244209669755
2019-05-22,0.18181818181818182,-0.6946277974427303,0.0,-0.44258907935883585,0.0,-0.39285714285714285,0.0,-0.14887747366375534,0.0,-0.2880952380952381,0.0,-0.8141736840986621
2019-05-23,0.18181818181818182,-0.7698003589195009,0.0,-0.6453227420767391,0.0,-0.610305228940792,0.0,-0.11009637651263608,0.0,-0.3302891295379082,0.0,-0.7890240316738917
2019-05-24,0.18181818181818182,-0.9027075674773931,0.3333333333333333,0.10246950765959598,0.0,-0.6489735485107746,0.0,-0.20935894733965596,0.0,-0.6048147367590061,0.0,-0.6187719999149832
2019-05-27,0.18181818181818182,-0.819367296279277,0.6666666666666666,0.11666666666666667,0.0,-0.6928890517934586,0.0,-0.20470652628766361,0.3333333333333333,-0.20935894733965596,0.0,-0.4466324209912661
2019-05-28,0.2727272727272727,-0.829515062006253,0.3333333333333333,-0.06573421981221796,0.0,-0.44605363444005036,0.3333333333333333,-0.06978631577988531,0.3333333333333333,-0.21866378944364068,0.0,-0.3861509473153654
2019-05-29,0.2727272727272727,-0.52,0.3333333333333333,0.24000000000000002,0.0,-0.33,0.0,0.08581163303210332,0.3333333333333333,-0.06674238124719147,0.0,-0.07627700713964738
2019-05-31,0.18181818181818182,-0.3890225876565456,0.3333333333333333,0.46428571428571425,0.3333333333333333,-0.1707825127659933,0.0,-0.3210170525874725,0.3333333333333333,0.06978631577988531,0.0,-0.09770084209183945
2019-06-10,0.18181818181818182,-0.6639528095680696,0.3333333333333333,0.07022508096669869,0.0,-0.3518518518518518,0.0,-0.3486385256233476,0.3333333333333333,-0.2776847265730783,0.0,-0.5504818825631803
2019-06-11,0.2727272727272727,-0.6538530488755171,0.6666666666666666,-0.387972483668138,0.3333333333333333,-0.31708610255576863,0.3333333333333333,-0.37219368415938836,0.3333333333333333,-0.05412139261352635,0.3333333333333333,-0.48385178940720486
2019-06-12,0.09090909090909091,-0.7698003589195009,0.3333333333333333,0.13616374103959436,0.0,-0.7465517058725968,0.0,-0.22019275302527216,0.3333333333333333,-0.2962962962962963,0.0,-0.5413071845204607
2019-06-13,0.09090909090909091,-0.8883073902481459,0.3333333333333333,-0.03974496010357108,0.3333333333333333,-0.783389194549546,0.3333333333333333,-0.4874727909086796,0.3333333333333333,-0.6659269018685615,0.0,-0.5466984570938462
2019-06-14,0.18181818181818182,-0.6637325921476914,0.3333333333333333,0.04719714012299066,0.3333333333333333,-0.5251141552511416,0.3333333333333333,-0.6378148666094873,0.3333333333333333,-0.516150955081515,0.6666666666666666,-0.10022805046720515
2019-06-17,0.18181818181818182,-0.7841153363314569,0.3333333333333333,0.4426352063787131,0.3333333333333333,-0.6253022269440114,0.0,0.2660662432388705,0.3333333333333333,-0.6697477445307126,0.3333333333333333,-0.5963553727767786
2019-06-18,0.09090909090909091,-0.8151420379106361,0.3333333333333333,-0.4184007547934193,0.3333333333333333,-0.5352643613280605,0.3333333333333333,0.018349396085439344,0.3333333333333333,-0.27251804777456584,0.3333333333333333,-0.018349396085439344
2019-06-19,0.2727272727272727,-0.6265683838963568,0.3333333333333333,-0.3757215280851853,0.3333333333333333,-0.6158402871356008,0.6666666666666666,0.057207755354735546,0.6666666666666666,-0.1911273930269986,0.3333333333333333,-0.5244044240850757
2019-06-20,0.2727272727272727,-0.4938814826645345,0.6666666666666666,0.30999999999999994,0.3333333333333333,-0.3025290226140453,0.3333333333333333,-0.14301938838683884,0.0,-0.29764952224930263,0.3333333333333333,-0.495800546407708
2019-06-21,0.18181818181818182,-0.6077390341818943,0.0,0.12540646737086708,0.0,-0.49543369430686224,0.0,-0.1284457725980754,0.0,-0.6203703703703703,0.0,-0.6330541649476574
2019-06-24,0.2727272727272727,-0.3662806174004158,0.6666666666666666,0.49282953683900926,0.3333333333333333,-0.23476507075792127,0.3333333333333333,-0.34427915784743424,0.0,-0.34825939594790867,0.3333333333333333,-0.33497431574344955
2019-06-25,0.2727272727272727,-0.5292377467571568,0.6666666666666666,0.5965952781626133,0.3333333333333333,-0.7794200349162986,0.3333333333333333,-0.42203610996510493,0.0,-0.537037037037037,0.3333333333333333,-0.7431505414602932
2019-06-26,0.2727272727272727,-0.5773502691896257,0.3333333333333333,0.3945226839462443,0.3333333333333333,-0.3098898934004561,0.3333333333333333,-0.11927107455535572,0.0,-0.3055555555555555,0.3333333333333333,-0.6238794669049377
2019-06-27,0.2727272727272727,-0.5652827120517172,0.3333333333333333,0.1250625469140967,0.3333333333333333,-0.7982012405769322,0.0,-0.3302891295379082,0.0,-0.45370370370370366,0.3333333333333333,-0.6605782590758164
2019-06-28,0.18181818181818182,-0.6158402871356007,0.0,-0.04695301415158425,0.0,-0.5740740740740741,0.0,-0.08257228238447704,0.0,-0.30345549248753495,0.0,-0.6697529571185361
2019-07-01,0.2727272727272727,-0.5517372590682452,0.0,-0.45697703015390184,0.3333333333333333,-0.4266673291743063,0.0,-0.24145848521644878,0.3333333333333333,-0.07762557077625572,0.3333333333333333,-0.5102518932875899
2019-07-02,0.18181818181818182,-0.4976190476190477,0.3333333333333333,0.19030051422496397,0.0,-0.6904761904761905,0.3333333333333333,-0.2372734736516101,0.0,-0.41318652453394145,0.0,-0.48385178940720486
2019-07-03,0.2727272727272727,-0.14523809523809525,0.3333333333333333,0.3286710990610897,0.6666666666666666,-0.1380952380952381,0.3333333333333333,-0.21401136839164833,0.0,-0.13289638121822656,0.6666666666666666,-0.14887747366375534
2019-07-04,0.2727272727272727,-0.5432431021727506,0.6666666666666666,0.07203774018772259,0.6666666666666666,-0.15768009924727389,0.3333333333333333,-0.33713071520787186,0.0,-0.12756297332189748,0.3333333333333333,-0.5421426366180642
2019-07-05,0.2727272727272727,-0.5245909784929995,0.3333333333333333,0.15621153581791541,0.3333333333333333,-0.2961024634160486,0.3333333333333333,-0.3416865356836539,0.0,-0.28767123287671237,0.0,-0.6514823280368335
2019-07-08,0.18181818181818182,-0.5493502655735357,0.6666666666666666,0.43639871743591335,0.0,-0.5,0.3333333333333333,-0.2018433569398328,0.0,-0.15172774624376748,0.3333333333333333,-0.5688312786486196
2019-07-09,0.18181818181818182,-0.21,0.0,0.4304220694791763,0.3333333333333333,-0.248854518601876,0.3333333333333333,0.019069251784911846,0.0,0.18634920820132367,0.3333333333333333,-0.20022714374157438
2019-07-10,0.2727272727272727,0.037562411321267405,0.6666666666666666,0.298821799384039,0.3333333333333333,-0.2394603721730797,0.3333333333333333,0.03256694736394648,0.0,0.0,0.0,-0.3070597894314954
2019-07-11,0.2727272727272727,-0.2309401076758503,0.3333333333333333,0.15076382102391056,0.3333333333333333,-0.35836386192562236,0.3333333333333333,-0.23836564731139806,0.0,-0.5651175082804794,0.3333333333333333,-0.19069251784911845
2019-07-12,0.2727272727272727,-0.015220388682955234,0.3333333333333333,-0.11482123332789983,0.3333333333333333,-0.15401172040133793,0.3333333333333333,0.13383403121608464,0.0,-0.4033396414345993,0.3333333333333333,-0.05948179165159318
2019-07-15,0.2727272727272727,-0.17999999999999997,0.0,-0.8099999999999998,0.3333333333333333,-0.14433756729740643,0.3333333333333333,-0.17162326606420664,0.0,-0.420480264659397,0.3333333333333333,-0.3813850356982369
2019-07-16,0.2727272727272727,-0.29523809523809524,0.6666666666666666,-0.16590301240125066,0.3333333333333333,0.08451542547285165,0.3333333333333333,0.3768461052113807,0.0,-0.3543903499152708,0.3333333333333333,0.08374357893586239
