ticker,date,as_of,src,rr10sma,gain10sma_pct,base_age,base_censored,base_bucket,1w,1m,3m,6m,12m,adr,qqq_1w,qqq_1m,qqq_3m,qqq_6m,qqq_12m,rel_1w,rel_1m,rel_3m,rel_6m,rel_12m
QDEL,2020-11-05,2020-11-04,db,-1.0,-1.62,63,False,>60,1.0007900395551994,13.210672568063186,-10.761657672008408,91.69003679828265,347.9320691429918,5.49964243062054,5.621396015642066,4.59331727698038,6.1136028595061065,33.5419081946756,44.25076027269157,-4.3746874690072985,8.238915750480146,-15.903013446690029,43.54298166747736,210.5231946758694
PINS,2021-01-20,2021-01-19,db,-1.0,-1.62,3,False,<=5,-5.408282369919437,0.9238225131329436,54.97599871056238,184.83755020848474,208.73913972274116,5.058248601954006,0.7932061054598316,2.232993195546795,11.692607646842902,22.189285078686805,42.45297746028898,-6.15268500229138,-1.2805755182279777,38.75224330026905,133.11172499704585,116.73056276328593
JD,2020-09-23,2020-09-22,db,-1.0,-1.63,13,False,6-30,-2.5973981914268474,0.02667582416624459,26.92502976547262,99.15029632343446,142.40465266848133,3.881868807754009,-2.3579075157891816,-3.3313432421129163,10.432042957797316,60.243406992179985,43.96295437043778,-0.24527400995261184,3.473741312749934,14.934964857960885,24.279869020229427,68.37988198320704
BTBT,2021-01-28,2021-01-27,db,-0.22,-1.63,16,False,6-30,-3.6483177515187815,178.23835434354183,310.96939532670393,739.0625505436534,3927.5000925734626,24.224296627787094,-1.3404721853287227,3.188379174313516,13.213366334089539,23.023586773924798,47.294175274833286,-2.339201917249467,169.6411713895814,263.00430650029824,582.0338867908014,2634.3240729367812
SPCE,2021-02-04,2021-02-03,db,-1.0,-1.64,5,False,<=5,23.23624858835627,140.70796665031904,209.59350255123644,137.80183991014465,206.93175361279083,14.119191020049756,2.17578670291827,4.028829570323422,19.050311742073987,21.37933977314703,47.602436968650494,20.611988970217034,131.38582606814836,160.05266010724938,95.91624106259474,107.94490925510974
NUGT,2020-11-05,2020-11-04,db,-1.0,-1.64,64,False,>60,11.367992120760007,-3.6437184370064823,-28.364018728390793,16.398155559554706,-45.023188759969266,4.8571695232612715,5.621396015642066,4.59331727698038,6.1136028595061065,33.5419081946756,44.25076027269157,5.4407500013225585,-7.87529827758865,-32.491236428514355,-12.837732264637825,-61.88802670010016
BYND,2021-06-22,2021-06-21,db,-1.0,-1.65,101,False,>60,-2.798129431347529,38.183692979238934,5.66754712036468,6.292837916585725,-6.943394982260742,5.83989211937125,0.07241114396905335,5.427788211563533,10.236611792256923,11.742502858614557,41.836736081586956,-2.8684634880905224,31.069517176954943,-4.144779667668608,-4.876984855909461,-34.39174674450244
TQQQ,2022-01-31,2022-01-28,db,-1.0,-1.65,46,False,31-60,-0.5293817016405522,-34.20484882262264,-26.265538404084854,-15.928412920669944,16.85322368502944,8.563990194350788,0.03127344560671652,-12.402609636802996,-8.32095063784507,-3.605567521689901,10.013279923261532,-0.5604798658812804,-24.889142353925177,-19.5732698921803,-12.783772965054629,6.217380089511959
TAN,2021-11-11,2021-11-10,db,-1.0,-1.65,7,False,6-30,-4.0761716170365725,18.668022808274397,6.429882227433037,29.251045467081017,30.4606879415503,2.9044682817495304,-0.9333984268429352,7.849736027522747,6.297519458242284,19.841066740062896,38.16799226025527,-3.172384174168741,10.030888511392245,0.1245210329134272,7.85204853644077,-5.578212574868546
VEEV,2020-02-04,2020-02-03,db,-1.0,-1.65,106,False,>60,4.803214569915881,4.2663687217832535,2.923045898337584,-8.734108122313245,31.182131845667584,2.3454491337713925,1.9623967228948658,3.828551205870512,12.064225961692454,19.194840486905605,33.89826529154365,2.7861426744818063,0.42167352893582866,-8.157090262221278,-23.431340228427956,-2.0285053282520837
FVRR,2020-09-22,2020-09-21,db,-0.72,-1.66,3,False,<=5,-0.1420681211612873,7.220336138191863,89.5430661319347,483.310251396282,581.6810360109694,7.836335725119592,-2.780199334267064,-5.094562569621919,9.71800033480803,57.32059538197882,41.337095357758955,2.7135739787991886,12.97596749063814,72.75475815594332,270.7780599100762,382.30864960502197
AAL,2021-03-30,2021-03-29,db,-1.0,-1.66,7,False,6-30,-3.860680147878348,9.407828381620199,44.45145235401522,87.02040691764988,63.17663753318416,5.902563350926723,-0.8474193589505075,0.6904309978402079,1.0701054866324,14.833255306251614,71.30777945867545,-3.039013981730232,8.657622474539783,42.92203580723528,62.86258403010574,-4.746510608674814
PLUG,2020-12-07,2020-12-04,db,-1.0,-1.67,7,False,6-30,-5.2972538177320505,49.608666275321454,111.30952294065146,397.00000762939453,653.0303254709869,9.22091285611132,2.177162207603689,6.486355657104559,7.7368183977011284,30.217963040230433,51.839396961738046,-7.315153272850949,40.49562063807923,96.13492033950797,281.667779180241,395.93869610845644
SHOP,2021-08-24,2021-08-23,db,-1.0,-1.67,21,False,6-30,-0.5097296560572451,-9.852611901840557,21.018366963573087,13.933584650050879,45.07698133237059,3.4936636838449164,1.1518219127228724,1.3661139183231974,14.266506572129757,16.378911458636168,32.97371275847145,-1.6426313805931847,-11.067530742278786,5.908870931641963,-2.101176903905322,9.102000931479637
ROKU,2020-07-31,2020-07-30,db,-1.0,-1.68,13,False,6-30,0.12653332230452286,29.02257588474919,24.02045858304973,15.087267916375202,42.16150063031235,5.812897197840557,1.2092366027279144,5.464423899434112,19.49388583446945,17.76347312531219,35.84455984340234,-1.0697672631138189,22.337534416135462,3.7881208038131664,-2.2725257143946798,4.6501242259476605
ROKU,2020-09-15,2020-09-14,db,-1.0,-1.69,8,False,6-30,-1.3632717682732887,7.408913293714159,45.951694432264546,94.84867408752156,6.899351043869717,5.622066356189253,-2.969153238266886,1.102268795412975,16.855398450990087,43.61332705483374,44.06512837330598,1.6550215973451854,6.237886224950184,24.89940248115934,35.67590005983594,-25.797899706257276
BILI,2020-06-12,2020-06-11,db,-1.0,-1.69,15,False,6-30,1.013111259460442,18.20084088270073,32.06077688011113,93.2725185656565,127.21180531186364,6.737602240179511,-0.42974144312690754,3.151560159762967,20.130463634607644,14.658569849769854,28.692369983725953,1.4490799998909454,14.589484346750714,9.931130609627115,68.56351759741091,76.55421633823059
CRSP,2020-07-20,2020-07-17,db,-1.0,-1.69,7,False,6-30,3.218952960907684,39.22809577081037,79.59938110206919,58.32332517595478,87.55076223830996,6.844880957121474,-1.7236341411141831,6.670733541832097,20.70752613440088,16.58385378763194,36.06449228901945,5.029273374962684,30.521363403028023,48.78888405193196,35.802102977617345,37.83960758838294
MSTR,2021-10-28,2021-10-27,db,-1.0,-1.7,56,False,31-60,-5.692582034505856,20.221943229606488,13.38544895751712,5.6175150953243325,307.23315071323515,4.308067790327665,1.3387299016071275,2.6056364607094373,4.388020055851816,11.9690049788173,35.156977405415724,-6.938425163745288,17.168946440523115,8.61921597598203,-5.672542936944525,201.3038309459245
SE,2020-11-12,2020-11-11,db,-1.0,-1.72,3,False,<=5,-4.424729619114043,-1.7371544963961205,40.5201096918792,168.844389275213,445.5806609122984,5.188302881271295,0.9933644723722601,1.4175427939272067,9.265088025439393,27.94282622392208,45.06027342015011,-5.364802053870066,-3.1106031593897243,28.604765008895548,110.12853726139267,276.10618541445035
SEDG,2020-04-23,2020-04-22,db,-1.0,-1.72,43,False,31-60,3.803934266644049,37.20729966784022,-11.939882959206239,10.021892434410585,121.08796400338697,7.11359465775476,0.7353136094191859,23.854455373465733,-5.5614699516345905,10.439378099685737,13.226167993910455,3.0462213768677193,10.781077074789813,-6.754036730882018,-0.3780224702988777,95.26225069745145
CCJ,2022-01-12,2022-01-11,db,-1.0,-1.72,44,False,31-60,-0.5499056619068354,7.107057561998209,9.482908849499339,28.59614436091873,66.11467573642884,4.733114360689905,-2.6861893248093627,-2.9389212309604784,7.791146503307633,7.1275168159374624,23.299643046371887,2.1952522957228604,10.350161898430432,1.5694817256070248,20.040254999906203,34.72437683696668
TQQQ,2020-11-24,2020-11-23,db,-1.0,-1.74,57,False,31-60,-2.815210715635663,3.589343802592815,2.1086482656129446,82.15089200668027,94.54467875566182,5.696517237339384,-0.9583859334626021,1.9842799618311258,3.022679309590348,26.663373711973538,44.74902685424229,-1.8747925300627855,1.5738345570144752,-0.8872134272791321,43.80707434880322,34.401372488370626
GUSH,2021-10-25,2021-10-22,db,-1.0,-1.74,4,False,<=5,4.371027827932794,48.41664409055895,62.353259576460964,92.56366101925717,373.4034994482365,6.472619109216544,1.398600862769217,1.2257641307520162,2.9027975095500924,11.858358640118816,32.34685000183908,2.931427988031521,46.61943563977553,57.77341676390621,72.14954998471863,257.69910613033716
TSLA,2020-12-03,2020-12-02,db,-1.0,-1.76,2,False,<=5,-0.9024324557322938,42.023932499999425,27.147553342916943,222.62126763344378,749.3146813355997,4.999531770018012,2.555007058575254,12.545367372640627,0.36001399753113894,29.176406384094868,50.585393394267555,-3.371302497529738,26.19260642666392,26.691446402194387,149.75247157298784,464.00867454115985
PLUG,2020-04-27,2020-04-24,db,-1.0,-1.77,45,False,31-60,-2.6548647359614486,17.962468441498025,12.820512507010417,44.26230046416579,70.54264439849393,6.978330038010269,-0.6735104548623694,16.432530395860567,-3.773809844943521,10.649881335155055,13.68361961311888,-1.9947893962352081,1.3140125362180122,17.245120403514115,30.377275351249367,50.01514288415008
COIN,2022-06-08,2022-06-07,db,-1.0,-1.77,112,False,>60,-10.921893656788406,-32.938113430286606,-56.826362195398296,-75.71049632243063,-69.94167180292435,14.641934118335445,0.5158061225132737,0.20052439073441342,-4.496358710583282,-21.91402951154545,-7.500122523665775,-11.379006168801842,-33.072319753333915,-54.79372595462911,-68.89389537502039,-67.50446701427688
DVN,2021-12-07,2021-12-06,db,-1.0,-1.77,7,False,6-30,-3.5519254734716177,-2.7994585780710457,47.76263908703526,37.734778179783255,165.88258945915945,4.674463749999297,-3.3751076946749947,-3.1108763492687763,1.3256217537286341,15.338723679053533,27.084341967031065,-0.182994024187777,0.3214166456085854,45.82949162273244,19.417636840728303,109.21742627281041
UAL,2021-03-11,2021-03-10,db,-1.0,-1.78,7,False,6-30,-1.1911334607182633,23.161260101367432,8.622076615475137,47.92866129036815,2.5875128617203424,5.555325700870548,0.5563214978091979,-6.572488072158644,2.949705134916636,14.35829986319741,53.1771577913055,-1.737787274334146,31.825473631890034,5.509847233777698,29.355421921565572,-33.02688577007705
SE,2020-10-29,2020-10-28,db,-1.0,-1.78,10,False,6-30,-3.0526186248929776,2.0441359301794693,40.724142666520734,206.2664312003593,460.5769257850799,4.366007506032156,-4.416060928811005,-2.005752333417976,5.774704772149608,28.658344197653072,38.322365313414906,1.4264345214969332,4.132781627526638,33.041394887044184,138.04630248455047,305.26846436937956
PLUG,2021-01-26,2021-01-25,db,-1.0,-1.78,7,False,6-30,9.278353654282112,84.71050544843384,337.2588315922167,671.3614752311094,1585.1281952215295,9.961437276718204,5.210690001656659,5.992358642990636,15.440281732753135,28.621358709835576,48.17155095551124,3.866207561761459,74.26775648099884,278.7749172377115,499.7149174665995,1037.2818765509799
XPEV,2020-10-14,2020-10-13,db,-1.0,-1.79,32,True,31-60,-0.30457548714359906,2.82721988164254,,,,5.1626433105706395,7.0359069773420435,8.89994310072666,13.916598963650696,45.31453999854942,55.0425946628875,-6.857962595710543,-5.5764246024143205,,,
AMC,2021-11-15,2021-11-12,db,-1.0,-1.79,115,False,>60,-4.076738609112707,8.636606936093273,20.955544371006617,287.59691068654945,1260.544235340355,6.5747598708936055,-0.9784136696115442,10.516887468503743,7.511666633441183,24.83699908431978,37.591375229505665,-3.128938905466039,-1.7013513278197778,12.50457569726089,210.48239987309483,888.8295927494984
UAL,2020-09-15,2020-09-14,db,-1.0,-1.79,69,False,>60,-3.8471537326029925,1.5478202558525167,-7.362577357992217,-11.767525895785102,-59.781059340821976,5.513776855324489,-2.969153238266886,1.102268795412975,16.855398450990087,43.61332705483374,44.06512837330598,-0.904867393863007,0.44069382986957617,-20.72473854867688,-38.56247472734449,-72.08280649640524
KWEB,2020-03-05,2020-03-04,db,-1.0,-1.81,35,False,31-60,0.7995271669674286,-1.9634561132660155,10.248553061170096,18.925015114739075,7.318267795388889,2.2954420434050737,0.8037781438769986,-4.066483583447422,8.033965631025142,16.356455211269317,26.142837888491677,-0.004217080934709738,2.1921717755553294,2.0498992304962327,2.2074923980848427,-14.923217527215794
TNA,2021-04-15,2021-04-14,db,-1.0,-1.81,21,False,6-30,3.6488295721114783,-14.160860991471559,8.344107660304289,144.27010534165868,375.89524933044316,7.015244795483536,1.474563039955168,6.807533176027447,7.184694493226007,15.574101601847289,59.601956472481454,2.1426714902927912,-19.63194312609149,1.081696572966906,111.35367003169017,198.17632555932795
BILI,2019-11-27,2019-11-26,db,-1.0,-1.81,3,False,<=5,6.802286878338304,8.247414571799006,15.862063703865847,19.57294668322598,12.449797248451633,3.4929698285201294,0.6097175670441324,4.584953343306797,10.930945325939035,15.332257256645555,26.735097884683313,6.155040945391366,3.5019007145989267,4.445214420050347,3.6769326530597057,-11.271779384452696
UBER,2020-11-20,2020-11-19,db,-1.0,-1.82,3,False,<=5,6.163785994832738,43.95089586300445,67.43711146767106,47.485018176917436,82.10720780370033,4.396749352190323,1.380001384041818,3.0232548047441465,5.896408282121923,29.105358595047683,44.637301233518166,4.718666941687322,39.72660457663546,58.114060886367966,14.236170970656193,25.90611567737058
TWLO,2020-06-10,2020-06-09,db,-1.0,-1.83,10,False,6-30,-3.669357843840093,8.113974975212646,108.78022342933278,96.25215523270964,34.80674724145851,5.463154254423928,3.255098982469007,8.200666876893091,25.958825207588653,19.736907040975616,35.5397695756827,-6.706164532837988,-0.08012141161669595,65.75275538276009,63.902809987859,-0.5408171612796497
SE,2020-11-04,2020-11-03,db,-1.0,-1.83,14,False,6-30,-3.424455352253619,7.099638733241576,25.340865830243644,203.7422473483745,456.4882993728522,4.449670918365726,-2.8338136943902636,0.12392809108490166,1.9563392963799497,29.325754731359876,38.94086127878251,-0.6078674900398484,6.96707647727397,22.93582399607983,134.8660156511894,300.5216998448482
ETSY,2020-06-10,2020-06-09,db,-1.0,-1.84,15,False,6-30,-6.706569536813922,-5.377272193186744,30.54701324202056,85.54422504786213,19.53357877000641,6.303695177427962,3.255098982469007,8.200666876893091,25.958825207588653,19.736907040975616,35.5397695756827,-9.647628657035378,-12.54884970859591,3.642609421666365,54.95992808998012,-11.809220906738194
TNA,2021-04-14,2021-04-13,db,-1.0,-1.84,20,False,6-30,-4.331588026227873,-16.62483874491142,11.515964708314108,130.54928224392327,388.93629866862864,7.070267460240514,2.95627754095249,8.105666469284877,7.9072694227992235,16.001722409258544,68.56736930940828,-7.078602433233372,-22.876233986516116,3.3442559568210406,98.74643018707647,190.0539414429478
MU,2021-03-16,2021-03-15,db,-1.0,-1.85,10,False,6-30,4.467997263789325,0.9544452502560752,21.46275953432546,81.1416923622444,106.67597383582583,4.893904295284031,6.297948991731239,-5.2370303913368055,3.9434762984880356,14.458538245808516,66.70751427290081,-1.7215306083509296,6.533644594678112,16.85462509020612,58.2596590332376,23.975199760639754
SHOP,2020-10-27,2020-10-26,db,-1.0,-1.85,38,False,31-60,-2.8952302867403357,8.026679854999275,11.64108492135112,61.390879695199054,226.99636969889124,3.8253235736822058,-1.1733388761525965,3.281052965996256,9.747247408045933,31.386903965887992,44.2276221426962,-1.742334903361653,4.5948668731770725,1.7256355471621188,22.836351891738758,126.72243003172233
BRZU,2021-05-24,2021-05-21,db,-0.53,-1.86,88,False,>60,-2.4148471036763097,10.397270684548499,3.9773772798614493,26.42238583304557,97.96426397992313,3.793929469030849,0.18997829756450813,-3.6192975633781432,-1.0866079107889837,12.961165560620792,43.56927321690209,-2.5998861817341457,14.5429197895125,5.1196153358922025,11.916679688649978,37.88762702785433
XPEV,2021-06-28,2021-06-25,db,-1.0,-1.87,106,False,>60,-6.787529794152258,43.4989824768669,29.60344737007514,0.6926222185940967,,5.635485078323175,2.1117117329028545,5.074151128141735,12.37768010151752,13.16295584331848,42.64208019764466,-8.71520159248056,36.56925222442644,15.328459577557174,-11.019801958858677,
FAS,2022-01-04,2022-01-03,db,-1.0,-1.87,47,False,31-60,1.5242706710718146,11.026639674740313,11.854844625047978,21.335599502784362,122.90501235340004,3.7990389787241523,-0.4461153490177394,4.975582961157787,11.664440816961541,12.268265038063198,28.646351282623716,1.9792156046922305,5.764251593460057,0.17051427177121603,8.076489345984816,73.26959539155453
BNTX,2020-05-20,2020-05-19,db,-1.0,-1.87,43,False,31-60,2.554228701819272,23.964717262357183,56.86821739430845,148.84408803774116,,8.904528717472907,2.1339889871129003,5.374139414327872,-4.066391529081715,12.030439950357152,25.000296315301785,0.41145922025958015,17.642448091492092,63.51747827963976,122.12185201451389,
SOXL,2021-12-07,2021-12-06,db,-1.0,-1.88,9,False,6-30,-8.49290928925065,2.7745768844325003,32.51481403243481,57.52390761575856,101.04304989496514,7.870432778829829,-3.3751076946749947,-3.1108763492687763,1.3256217537286341,15.338723679053533,27.084341967031065,-5.2965664152089476,6.074420958659221,30.781150649646484,36.57503966672229,58.19655418062506
MDB,2020-05-05,2020-05-04,db,-1.0,-1.88,51,False,31-60,-0.2650058000048694,32.77164051423145,-7.086841348120043,26.0639978016183,18.9573025149538,5.297468246873401,-0.15772897281500775,17.369263464569727,-5.183706527229637,8.019094696778462,13.579096553807467,-0.10744630113697085,13.123007331737435,-2.00718120397414,16.705290074402,4.7352075552022255
NVDA,2021-01-11,2021-01-08,db,-1.0,-1.91,88,False,>60,1.69857394043762,-0.548707018267014,-4.032705374093581,30.03764094016821,121.29391481709497,2.5390973541107273,1.6860954270191186,3.6713270417194632,13.573892532195009,22.930990086262383,47.75333803073614,0.012271602490088185,-4.0705894102119995,-15.502328496223383,5.781008392528997,49.772531549209866
CWEB,2021-10-18,2021-10-15,db,-1.0,-1.91,119,False,>60,0.7870253734312938,5.6283268806004205,-42.40741147809567,-58.84688775482616,-59.20929635742785,5.870839320271428,2.15418727064991,-2.301527195356323,2.4489892753469134,8.245537624915356,27.857869311096948,-1.3383317255477922,8.116661241791512,-43.784132055109225,-61.981700910595826,-68.09683763513814
XNET,2019-11-06,2019-11-05,db,-1.0,-1.92,6,False,6-30,27.044024465644977,158.97436602816333,218.94736941171158,67.86703930412945,-2.415460458067742,14.032599804143569,2.1271016787176134,6.037822298849815,11.001877932701088,5.205002041293483,19.55459881053585,24.39795350828,144.22829553995135,187.3351112177444,59.56184216244853,-18.376590685081585
FCX,2021-05-27,2021-05-26,db,-1.0,-1.93,12,False,6-30,1.4735004880419567,5.813065604927181,22.123526676275617,75.92220978967568,347.2147381120493,4.798804284048588,3.5772736029342944,-2.195374741040179,6.497719601950824,13.122171174047036,46.58628192630574,-2.031114588859717,8.188202065866722,14.672433487522829,55.51523451490867,205.08635067016735
SE,2020-12-03,2020-12-02,db,-1.0,-1.94,17,False,6-30,3.4777760499176136,15.162527081794552,16.957132333744518,111.69698778576631,402.8165338181208,5.420406399125321,2.555007058575254,12.545367372640627,0.36001399753113894,29.176406384094868,50.585393394267555,0.8997795600709235,2.3254264215855747,16.53758073072973,63.88208474874555,233.9079059956567
PINS,2020-12-09,2020-12-08,db,-1.0,-1.95,3,False,<=5,2.5069624797311008,8.001236447483207,105.46576749066223,215.09687465591009,272.70787481814864,5.17677787707461,1.5916215198368278,4.643425742007534,14.202626240009986,27.851805083901727,51.29519281285306,0.9010004429504503,3.2088119073568677,79.91334722798075,146.45477195189406,146.34482291792006
DKNG,2020-06-22,2020-06-19,db,-1.0,-1.95,13,False,6-30,13.882860042298862,42.03584860824825,268.42106495977924,312.5736615022112,,9.750681447139359,3.544163304586645,7.661098926964649,37.768996061789075,16.32886136340779,31.649391132590665,9.98481846562398,31.92866320694239,167.4194307074309,254.66148010625136,
MRNA,2020-06-24,2020-06-23,db,-1.0,-1.95,25,False,6-30,-2.175936883535634,-8.782610685929004,136.88370097711956,219.49236644251607,328.16326151949386,6.845384077195598,2.6447383795262125,8.539914357466127,46.23531974942341,17.93774034870936,33.32185650815931,-4.69646602365289,-15.959589747182779,61.988021350125,170.89917569886052,221.15008951536032
GUSH,2021-04-01,2021-03-31,db,-1.0,-1.96,14,False,6-30,4.322721624059356,0.8876122717358825,84.62145275263562,228.94820716743033,350.90296361950976,7.904396503671096,2.32792639500341,1.716780703292975,1.8464673468022275,15.214599501515803,68.41860156783608,1.9494142990406083,-0.8151736870003479,81.27428232142051,185.50913563962231,167.7275309389705
MOMO,2019-10-29,2019-10-28,db,-1.0,-1.96,83,False,>60,1.1631366638048979,11.434989284384267,-0.028725809124385826,-5.641438756531381,14.628728312663174,3.1580594598673906,2.161432095690774,5.635430656699958,1.3715019255455818,4.068238516012679,19.606322587680758,-0.9771744692760431,5.490164229586991,-1.3812834061572743,-9.330106294679009,-4.161648119704219
BILI,2020-11-04,2020-11-03,db,-1.0,-1.97,43,False,31-60,-2.6189453752331726,6.746410876304432,-3.0632193891047654,77.48607802376219,171.08141806627745,4.100710612636696,-2.8338136943902636,0.12392809108490166,1.9563392963799497,29.325754731359876,38.94086127878251,0.22113486936832238,6.614285827055166,-4.923243341341643,37.23954551237121,95.1056122520769
PDD,2020-09-01,2020-08-31,db,-1.0,-1.97,40,False,31-60,6.9504551764834055,-3.1154689708877914,33.00433496086899,148.57463799822423,171.40677814771016,5.066476588415475,3.9664341139387105,10.944683829947866,26.58241592667172,43.83976536752592,58.56525468649003,2.870177368278748,-12.673119896746531,5.073310528310215,72.813573049907,71.1640918335651
OIH,2020-03-24,2020-03-23,db,-1.0,-1.98,53,False,31-60,-5.128217127211432,-65.7724346078466,-72.51114754662143,-70.72063931311678,-77.68204740829965,9.304159324760656,0.8997315223607139,-25.816109159601385,-19.350714621612898,-10.134585521272598,-3.7197011888942644,-5.9741969167046545,-53.86118872385438,-65.91556599118336,-67.4186550446344,-76.81981374456845
DKNG,2020-08-18,2020-08-17,db,-1.0,-1.99,53,False,31-60,9.712115265884758,-1.9230777529362197,18.64523040810997,100.11540945096202,254.60123979614772,7.514542985323932,1.8534147088572706,6.129015137479432,23.52702021756612,17.79172311280306,49.63573955588494,7.715696699508001,-7.58707963131946,-3.9520015951635012,69.88919438704689,136.9763004804836
TAL,2021-10-20,2021-10-19,db,-1.0,-2.01,120,True,>60,3.191491520313172,4.978355514518662,-74.06417269113416,-92.01777478832855,-93.80745668599245,8.04359829107257,5.132427892034119,0.5500343324584822,5.981942680205021,11.048820468895372,33.00936919682791,-1.8461823917109488,4.404097135778584,-75.52806954376572,-92.81196758509718,-95.34428036806656
BILI,2020-06-08,2020-06-05,db,-1.0,-2.01,11,False,6-30,6.382977722309335,25.40894115943917,22.73212113448091,103.53981384728294,146.60472169001727,6.666967759606441,2.7125455060205805,10.121282939508959,13.521786429213645,18.681419460389527,37.18875694701573,3.573499418407078,13.88256457957171,8.113274988858944,71.50099381412885,79.75578114266287
BYND,2021-06-07,2021-06-04,db,-1.0,-2.02,90,False,>60,0.08939959046172508,16.626602157529135,6.692570741355475,4.2472483469098155,6.676927915084008,6.424580449023123,0.5001037051004076,1.653822357946555,10.497806016444834,10.18358614810182,43.478821486735676,-0.4086603888925566,14.729185240924792,-3.443720207913492,-5.387678880965763,-25.649704388639638
MRNA,2020-06-30,2020-06-29,db,-1.0,-2.02,29,False,6-30,-4.123549295668438,0.9430924082190151,106.58902964127752,218.0327888074596,324.0437184099461,6.327680600166934,-1.5806042309682966,4.243349365116833,31.2802206277073,14.124203776755785,31.09237673634906,-2.5837844713737734,-3.165916077138431,57.3649317875049,178.67251492906792,223.46939537359688
SE,2020-10-27,2020-10-26,db,-1.0,-2.03,8,False,6-30,-0.29476525321400215,4.552777145911624,51.56833126157861,198.51076012560517,469.6842126679003,4.248508261578089,-1.1733388761525965,3.281052965996256,9.747247408045933,31.386903965887992,44.2276221426962,0.8890046602278545,1.231323794049688,38.106726903172095,127.19978256212477,294.98967271627413
BILI,2020-03-05,2020-03-04,db,-1.0,-2.03,5,False,<=5,-0.0725442799603182,16.83629909329758,67.78318580421518,100.07260944953393,46.38682084908432,6.132592121297833,0.8037781438769986,-4.066483583447422,8.033965631025142,16.356455211269317,26.142837888491677,-0.8693348999147088,21.788821527174207,55.30595847722106,71.94801017808643,16.048460062780578
XPEV,2021-11-04,2021-11-03,db,-1.0,-2.05,2,False,<=5,1.6121957280378574,31.528484472159278,9.073903696018926,60.71674243261742,109.99550343185365,4.912414399861782,3.4684314651604486,9.162073544260284,7.3078223820556065,17.21719569512985,43.92332338459932,-1.794011671808915,20.48917742372347,1.6458085484909235,37.110209367766764,45.90790324560032
NIO,2020-09-22,2020-09-21,db,-1.0,-2.09,12,False,6-30,0.42712186685138764,33.215294747841284,156.26701736934533,683.7499466041745,518.7499901966044,9.350462514655446,-2.780199334267064,-5.094562569621919,9.71800033480803,57.32059538197882,41.337095357758955,3.2990411203845715,40.366346075341596,133.56880054989904,398.18648645538593,337.7831514298465
BILI,2020-07-21,2020-07-20,db,-1.0,-2.09,10,False,6-30,-6.466564150013321,-5.232558337911197,42.789759542976654,85.87720388704278,172.71558025835247,6.009527920491655,3.1871157867839672,9.41859000491203,25.619967063564353,19.89139714873167,40.79646317100312,-9.355509031519727,-13.389999215092708,13.668044086275156,55.03798296424238,93.69490832104792
ALB,2021-04-01,2021-03-31,db,-1.0,-2.11,49,False,31-60,-0.35460541541950663,-6.822011045204112,-0.7015136666778776,64.51820167219246,162.8037260137373,3.9818019198566166,2.32792639500341,1.716780703292975,1.8464673468022275,15.214599501515803,68.41860156783608,-2.621505101225141,-8.394673611824855,-2.5017863455232603,42.792842559877144,56.041983229438294
NIO,2020-12-30,2020-12-29,db,-1.0,-2.12,23,False,6-30,-3.0264867296965647,-14.555556685836224,121.29495705263871,538.1742637334212,1806.6114849181536,8.412426238292056,1.0330368260354383,4.8550818616707625,13.617428965125168,29.10856936204871,47.344126791998534,-4.018015971074817,-18.511872007419072,94.77201611432795,394.29272347046214,1193.9853976057439
CHWY,2021-02-16,2021-02-12,db,-1.0,-2.12,0,False,<=5,7.217710671572819,13.960634375904913,87.26727743953286,123.31138106104417,322.38434459123783,6.2046803315833845,1.5361363032729614,7.176991982185843,16.87234579321364,23.982904674381867,44.43399177908094,5.595618048070938,6.329383077710005,60.23232542185082,80.11465503855564,192.44109325545463
TAL,2021-10-12,2021-10-11,db,-1.0,-2.13,119,False,>60,13.519811861618969,-1.814519191445696,-77.04995267132634,-91.67663642921899,-93.86495332065611,8.008002831529359,1.6363747468398637,-4.727288911244831,-0.615662518581539,6.553860759736008,26.11012317563983,11.692110373258458,3.0572969809640638,-76.9077825437388,-92.18858564914036,-95.13516716592267
NUGT,2020-05-07,2020-05-06,db,-1.0,-2.13,51,False,31-60,-2.489635596851092,58.67285611346269,-55.90423560748805,-52.29653095668256,-4.6306425820194175,9.503204057524464,0.0,11.461757580319333,-4.658422922803574,10.10338446759902,16.285845255226295,-2.489635596851092,42.35631983384349,-53.74970108076944,-56.67393034829414,-17.98713144436266
PLUG,2021-02-03,2021-02-02,db,-1.0,-2.14,5,False,<=5,-12.202788013030652,89.47213296700541,315.31996697463507,733.3333292102278,1560.2067674407201,10.289601829624802,-0.27697049609970437,4.443122021911927,21.59190424652293,23.508698016524065,50.42930992704455,-11.958940253078165,81.41178595489953,241.56876606898905,574.7163095337118,1003.6458042956456
BILI,2020-11-19,2020-11-18,db,-1.0,-2.15,54,False,31-60,8.257913231173664,9.196711107628964,5.605819959933478,42.15685885631386,192.12454777611637,5.476811789230372,0.12077501332590224,0.5545769040232962,4.36738352903594,27.781936648300864,43.726408548594684,8.127322443084095,8.594471251024572,1.1866125115161053,11.249572971786815,103.25043304574572
